pp_acc,fips_code,pp_std_cc,county,jurisdiction_type,coder,pp_acc_cc,make,vbm_acc,pp_acc_pc,source,state,other,pp_std_pc,ev_acc,abs_ballots,division,equip_type,date_obtained,population,all_vbm,ev_std,pp_std,prov_ballots,model
TRUE,2715700000,,Wabasha County,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MN,,,,,,Ballot Marking Device or System,"July 7, 2015","21,239",,,,,AutoMARK
,2715900000,,Wadena County,County,Warren Stewart,,Election Systems & Software,,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MN,,TRUE,,TRUE,,Optical Scan,"July 7, 2015","13,875",,,TRUE,,Model 100
TRUE,2715900000,,Wadena County,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MN,,,,,,Ballot Marking Device or System,"July 7, 2015","13,875",,,,,AutoMARK
,2716100000,,Waseca County,County,Warren Stewart,,Election Systems & Software,,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MN,,TRUE,,TRUE,,Optical Scan,"July 7, 2015","18,989",,,TRUE,,Model 100
TRUE,2716100000,,Waseca County,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MN,,,,,,Ballot Marking Device or System,"July 7, 2015","18,989",,,,,AutoMARK
,2716300000,,Washington County,County,Warren Stewart,,Election Systems & Software,,,http://stillwatergazette.com/2014/03/22/county-briefs-county-approves-new-voting-system/,MN,,TRUE,,,,Optical Scan,"July 7, 2015","251,597",,,TRUE,,DS200
TRUE,2716300000,,Washington County,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MN,,,,,,Ballot Marking Device or System,"July 7, 2015","251,597",,,,,AutoMARK
,2716300000,,Washington County,County,Warren Stewart,,Election Systems & Software,,,http://stillwatergazette.com/2014/03/22/county-briefs-county-approves-new-voting-system/,MN,,,,TRUE,,Optical Scan,"July 7, 2015","251,597",,,,,DS850
,2716500000,,Watonwan County,County,Warren Stewart,,Election Systems & Software,,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MN,,TRUE,,TRUE,,Optical Scan,"July 7, 2015","10,952",,,TRUE,,Model 100
TRUE,2716500000,,Watonwan County,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MN,,,,,,Ballot Marking Device or System,"July 7, 2015","10,952",,,,,AutoMARK
,2716700000,,Wilkin County,County,Warren Stewart,,Election Systems & Software,,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MN,,TRUE,,TRUE,,Optical Scan,"July 7, 2015","6,396",,,TRUE,,Model 100
TRUE,2716700000,,Wilkin County,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MN,,,,,,Ballot Marking Device or System,"July 7, 2015","6,396",,,,,AutoMARK
,2716900000,,Winona County,County,Warren Stewart,,Election Systems & Software,,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MN,,TRUE,,TRUE,,Optical Scan,"July 7, 2015","50,885",,,TRUE,,Model 100
TRUE,2716900000,,Winona County,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MN,,,,,,Ballot Marking Device or System,"July 7, 2015","50,885",,,,,AutoMARK
,2717100000,,Wright County,County,Warren Stewart,,Election Systems & Software,,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MN,,TRUE,,TRUE,,Optical Scan,"July 7, 2015","131,311",,,TRUE,,Model 100
TRUE,2717100000,,Wright County,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MN,,,,,,Ballot Marking Device or System,"July 7, 2015","131,311",,,,,AutoMARK
,2717300000,,Yellow Medicine County,County,Warren Stewart,,Election Systems & Software,,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MN,,TRUE,,TRUE,,Optical Scan,"July 7, 2015","9,875",,,TRUE,,Model 100
TRUE,2717300000,,Yellow Medicine County,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MN,,,,,,Ballot Marking Device or System,"July 7, 2015","9,875",,,,,AutoMARK
TRUE,2800100000,,Adams County,County,Warren Stewart,,Premier/Diebold (Dominion),,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,TRUE,,,,DRE-Touchscreen,"October 3, 2016","31,254",,,TRUE,,AccuVote TSX
,2800100000,,Adams County,County,Warren Stewart,,Premier/Diebold (Dominion),,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,,,TRUE,,Optical Scan,"October 3, 2016","31,254",,,,,AccuVote OS
TRUE,2800300000,,Alcorn County,County,Warren Stewart,,Premier/Diebold (Dominion),,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,TRUE,,,,DRE-Touchscreen,"October 3, 2016","37,388",,,TRUE,,AccuVote TSX
,2800300000,,Alcorn County,County,Warren Stewart,,Premier/Diebold (Dominion),,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,,,TRUE,,Optical Scan,"October 3, 2016","37,388",,,,,AccuVote OS
TRUE,2800500000,,Amite County,County,Warren Stewart,,Premier/Diebold (Dominion),,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,TRUE,,,,DRE-Touchscreen,"October 3, 2016","12,574",,,TRUE,,AccuVote TSX
,2800500000,,Amite County,County,Warren Stewart,,Premier/Diebold (Dominion),,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,,,TRUE,,Optical Scan,"October 3, 2016","12,574",,,,,AccuVote OS
TRUE,2800700000,,Attala County,County,Warren Stewart,,Premier/Diebold (Dominion),,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,TRUE,,,,DRE-Touchscreen,"October 3, 2016","19,043",,,TRUE,,AccuVote TSX
,2800700000,,Attala County,County,Warren Stewart,,Premier/Diebold (Dominion),,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,,,TRUE,,Optical Scan,"October 3, 2016","19,043",,,,,AccuVote OS
TRUE,2800900000,,Benton County,County,Warren Stewart,,Premier/Diebold (Dominion),,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,TRUE,,,,DRE-Touchscreen,"October 3, 2016","8,182",,,TRUE,,AccuVote TSX
,2800900000,,Benton County,County,Warren Stewart,,Premier/Diebold (Dominion),,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,,,TRUE,,Optical Scan,"October 3, 2016","8,182",,,,,AccuVote OS
TRUE,2801100000,,Bolivar County,County,Warren Stewart,,Premier/Diebold (Dominion),,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,TRUE,,,,DRE-Touchscreen,"October 3, 2016","33,322",,,TRUE,,AccuVote TSX
,2801100000,,Bolivar County,County,Warren Stewart,,Premier/Diebold (Dominion),,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,,,TRUE,,Optical Scan,"October 3, 2016","33,322",,,,,AccuVote OS
TRUE,2801300000,,Calhoun County,County,Warren Stewart,,Premier/Diebold (Dominion),,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,TRUE,,,,DRE-Touchscreen,"October 3, 2016","14,717",,,TRUE,,AccuVote TSX
,2801300000,,Calhoun County,County,Warren Stewart,,Premier/Diebold (Dominion),,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,,,TRUE,,Optical Scan,"October 3, 2016","14,717",,,,,AccuVote OS
TRUE,2801500000,,Carroll County,County,Warren Stewart,,Premier/Diebold (Dominion),,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,TRUE,,,,DRE-Touchscreen,"October 3, 2016","10,243",,,TRUE,,AccuVote TSX
,2801500000,,Carroll County,County,Warren Stewart,,Premier/Diebold (Dominion),,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,,,TRUE,,Optical Scan,"October 3, 2016","10,243",,,,,AccuVote OS
TRUE,2801700000,,Chickasaw County,County,Warren Stewart,,Premier/Diebold (Dominion),,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,TRUE,,,,DRE-Touchscreen,"October 3, 2016","17,328",,,TRUE,,AccuVote TSX
,2801700000,,Chickasaw County,County,Warren Stewart,,Premier/Diebold (Dominion),,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,,,TRUE,,Optical Scan,"October 3, 2016","17,328",,,,,AccuVote OS
TRUE,2801900000,,Choctaw County,County,Warren Stewart,,Premier/Diebold (Dominion),,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,TRUE,,,,DRE-Touchscreen,"October 3, 2016","8,299",,,TRUE,,AccuVote TSX
,2801900000,,Choctaw County,County,Warren Stewart,,Premier/Diebold (Dominion),,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,,,TRUE,,Optical Scan,"October 3, 2016","8,299",,,,,AccuVote OS
TRUE,2802100000,,Claiborne County,County,Warren Stewart,,Premier/Diebold (Dominion),,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,TRUE,,,,DRE-Touchscreen,"October 3, 2016","9,150",,,TRUE,,AccuVote TSX
,2802100000,,Claiborne County,County,Warren Stewart,,Premier/Diebold (Dominion),,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,,,TRUE,,Optical Scan,"October 3, 2016","9,150",,,,,AccuVote OS
TRUE,2802300000,,Clarke County,County,Warren Stewart,,Premier/Diebold (Dominion),,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,TRUE,,,,DRE-Touchscreen,"October 3, 2016","16,006",,,TRUE,,AccuVote TSX
,2802300000,,Clarke County,County,Warren Stewart,,Premier/Diebold (Dominion),,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,,,TRUE,,Optical Scan,"October 3, 2016","16,006",,,,,AccuVote OS
TRUE,2802500000,,Clay County,County,Warren Stewart,,Premier/Diebold (Dominion),,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,TRUE,,,,DRE-Touchscreen,"October 3, 2016","20,048",,,TRUE,,AccuVote TSX
,2802500000,,Clay County,County,Warren Stewart,,Premier/Diebold (Dominion),,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,,,TRUE,,Optical Scan,"October 3, 2016","20,048",,,,,AccuVote OS
TRUE,2802700000,,Coahoma County,County,Warren Stewart,,Premier/Diebold (Dominion),,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,TRUE,,,,DRE-Touchscreen,"October 3, 2016","24,620",,,TRUE,,AccuVote TSX
,2802700000,,Coahoma County,County,Warren Stewart,,Premier/Diebold (Dominion),,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,,,TRUE,,Optical Scan,"October 3, 2016","24,620",,,,,AccuVote OS
TRUE,2802900000,,Copiah County,County,Warren Stewart,,Premier/Diebold (Dominion),,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,TRUE,,,,DRE-Touchscreen,"October 3, 2016","28,773",,,TRUE,,AccuVote TSX
,2802900000,,Copiah County,County,Warren Stewart,,Premier/Diebold (Dominion),,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,,,TRUE,,Optical Scan,"October 3, 2016","28,773",,,,,AccuVote OS
TRUE,2803100000,,Covington County,County,Warren Stewart,,Premier/Diebold (Dominion),,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,TRUE,,,,DRE-Touchscreen,"October 3, 2016","19,543",,,TRUE,,AccuVote TSX
,2803100000,,Covington County,County,Warren Stewart,,Premier/Diebold (Dominion),,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,,,TRUE,,Optical Scan,"October 3, 2016","19,543",,,,,AccuVote OS
,2803300000,,DeSoto County,County,Warren Stewart,,Election Systems & Software,,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,TRUE,,TRUE,,Optical Scan,"October 3, 2016","173,323",,,TRUE,,Model 100
TRUE,2803300000,,DeSoto County,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,,,,,Ballot Marking Device or System,"October 3, 2016","173,323",,,,,AutoMARK
TRUE,2803500000,,Forrest County,County,Warren Stewart,,Premier/Diebold (Dominion),,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,TRUE,,,,DRE-Touchscreen,"October 3, 2016","75,944",,,TRUE,,AccuVote TSX
,2803500000,,Forrest County,County,Warren Stewart,,Premier/Diebold (Dominion),,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,,,TRUE,,Optical Scan,"October 3, 2016","75,944",,,,,AccuVote OS
TRUE,2803700000,,Franklin County,County,Warren Stewart,,Premier/Diebold (Dominion),,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,TRUE,,,,DRE-Touchscreen,"October 3, 2016","7,743",,,TRUE,,AccuVote TSX
,2803700000,,Franklin County,County,Warren Stewart,,Premier/Diebold (Dominion),,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,,,TRUE,,Optical Scan,"October 3, 2016","7,743",,,,,AccuVote OS
TRUE,2803900000,,George County,County,Warren Stewart,,Premier/Diebold (Dominion),,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,TRUE,,,,DRE-Touchscreen,"October 3, 2016","23,373",,,TRUE,,AccuVote TSX
,2803900000,,George County,County,Warren Stewart,,Premier/Diebold (Dominion),,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,,,TRUE,,Optical Scan,"October 3, 2016","23,373",,,,,AccuVote OS
TRUE,2804100000,,Greene County,County,Warren Stewart,,Premier/Diebold (Dominion),,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,TRUE,,,,DRE-Touchscreen,"October 3, 2016","13,522",,,TRUE,,AccuVote TSX
,2804100000,,Greene County,County,Warren Stewart,,Premier/Diebold (Dominion),,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,,,TRUE,,Optical Scan,"October 3, 2016","13,522",,,,,AccuVote OS
TRUE,2804300000,,Grenada County,County,Warren Stewart,,Premier/Diebold (Dominion),,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,TRUE,,,,DRE-Touchscreen,"October 3, 2016","21,578",,,TRUE,,AccuVote TSX
,2804300000,,Grenada County,County,Warren Stewart,,Premier/Diebold (Dominion),,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,,,TRUE,,Optical Scan,"October 3, 2016","21,578",,,,,AccuVote OS
TRUE,2804500000,,Hancock County,County,Warren Stewart,,Premier/Diebold (Dominion),,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,TRUE,,,,DRE-Touchscreen,"October 3, 2016","46,420",,,TRUE,,AccuVote TSX
,2804500000,,Hancock County,County,Warren Stewart,,Premier/Diebold (Dominion),,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,,,TRUE,,Optical Scan,"October 3, 2016","46,420",,,,,AccuVote OS
,2804700000,,Harrison County,County,Warren Stewart,,Election Systems & Software,,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,TRUE,,TRUE,,Optical Scan,"October 3, 2016","201,410",,,TRUE,,DS200
TRUE,2804700000,,Harrison County,County,Warren Stewart,,Premier/Diebold (Dominion),,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,,,,,DRE-Touchscreen,"October 3, 2016","201,410",,,,,AccuVote TSX
,2804900000,,Hinds County,County,Warren Stewart,,Election Systems & Software,,,http://naacpms.org/hinds-voters-to-use-new-optical-scanner-machines-this-fall/,MS,,TRUE,,TRUE,,Optical Scan,"October 3, 2016","242,891",,,TRUE,,DS200
TRUE,2804900000,,Hinds County,County,Warren Stewart,,Election Systems & Software,,TRUE,http://naacpms.org/hinds-voters-to-use-new-optical-scanner-machines-this-fall/,MS,,,,,,Ballot Marking Device or System,"October 3, 2016","242,891",,,,,AutoMARK
TRUE,2805100000,,Holmes County,County,Warren Stewart,,Premier/Diebold (Dominion),,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,TRUE,,,,DRE-Touchscreen,"October 3, 2016","18,340",,,TRUE,,AccuVote TSX
,2805100000,,Holmes County,County,Warren Stewart,,Premier/Diebold (Dominion),,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,,,TRUE,,Optical Scan,"October 3, 2016","18,340",,,,,AccuVote OS
TRUE,2805300000,,Humphreys County,County,Warren Stewart,,Premier/Diebold (Dominion),,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,TRUE,,,,DRE-Touchscreen,"October 3, 2016","8,669",,,TRUE,,AccuVote TSX
,2805300000,,Humphreys County,County,Warren Stewart,,Premier/Diebold (Dominion),,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,,,TRUE,,Optical Scan,"October 3, 2016","8,669",,,,,AccuVote OS
TRUE,2805500000,,Issaquena County,County,Warren Stewart,,Premier/Diebold (Dominion),,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,TRUE,,TRUE,,DRE-Touchscreen,"October 3, 2016","1,337",,,TRUE,,AccuVote TSX
,2805500000,,Issaquena County,County,Warren Stewart,,Not Applicable,,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,,,,,Hand Counted Paper Ballots,"October 3, 2016","1,337",,,,,N/A
TRUE,2805700000,,Itawamba County,County,Warren Stewart,,Premier/Diebold (Dominion),,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,TRUE,,,,DRE-Touchscreen,"October 3, 2016","23,609",,,TRUE,,AccuVote TSX
,2805700000,,Itawamba County,County,Warren Stewart,,Premier/Diebold (Dominion),,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,,,TRUE,,Optical Scan,"October 3, 2016","23,609",,,,,AccuVote OS
TRUE,2805900000,,Jackson County,County,Warren Stewart,,Premier/Diebold (Dominion),,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,TRUE,,,,DRE-Touchscreen,"October 3, 2016","141,425",,,TRUE,,AccuVote TSX
,2805900000,,Jackson County,County,Warren Stewart,,Premier/Diebold (Dominion),,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,,,TRUE,,Optical Scan,"October 3, 2016","141,425",,,,,AccuVote OS
TRUE,2806100000,,Jasper County,County,Warren Stewart,,Premier/Diebold (Dominion),,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,TRUE,,,,DRE-Touchscreen,"October 3, 2016","16,569",,,TRUE,,AccuVote TSX
,2806100000,,Jasper County,County,Warren Stewart,,Premier/Diebold (Dominion),,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,,,TRUE,,Optical Scan,"October 3, 2016","16,569",,,,,AccuVote OS
TRUE,2806300000,,Jefferson County,County,Warren Stewart,,Premier/Diebold (Dominion),,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,TRUE,,,,DRE-Touchscreen,"October 3, 2016","7,507",,,TRUE,,AccuVote TSX
,2806300000,,Jefferson County,County,Warren Stewart,,Premier/Diebold (Dominion),,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,,,TRUE,,Optical Scan,"October 3, 2016","7,507",,,,,AccuVote OS
TRUE,2806500000,,Jefferson Davis County,County,Warren Stewart,,Premier/Diebold (Dominion),,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,TRUE,,,,DRE-Touchscreen,"October 3, 2016","11,665",,,TRUE,,AccuVote TSX
,2806500000,,Jefferson Davis County,County,Warren Stewart,,Premier/Diebold (Dominion),,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,,,TRUE,,Optical Scan,"October 3, 2016","11,665",,,,,AccuVote OS
TRUE,2806700000,,Jones County,County,Warren Stewart,,Premier/Diebold (Dominion),,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,TRUE,,,,DRE-Touchscreen,"October 3, 2016","68,215",,,TRUE,,AccuVote TSX
,2806700000,,Jones County,County,Warren Stewart,,Premier/Diebold (Dominion),,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,,,TRUE,,Optical Scan,"October 3, 2016","68,215",,,,,AccuVote OS
TRUE,2806900000,,Kemper County,County,Warren Stewart,,Premier/Diebold (Dominion),,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,TRUE,,,,DRE-Touchscreen,"October 3, 2016","9,969",,,TRUE,,AccuVote TSX
,2806900000,,Kemper County,County,Warren Stewart,,Premier/Diebold (Dominion),,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,,,TRUE,,Optical Scan,"October 3, 2016","9,969",,,,,AccuVote OS
TRUE,2807100000,,Lafayette County,County,Warren Stewart,,Premier/Diebold (Dominion),,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,TRUE,,,,DRE-Touchscreen,"October 3, 2016","53,154",,,TRUE,,AccuVote TSX
,2807100000,,Lafayette County,County,Warren Stewart,,Premier/Diebold (Dominion),,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,,,TRUE,,Optical Scan,"October 3, 2016","53,154",,,,,AccuVote OS
TRUE,2807300000,,Lamar County,County,Warren Stewart,,Premier/Diebold (Dominion),,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,TRUE,,,,DRE-Touchscreen,"October 3, 2016","60,618",,,TRUE,,AccuVote TSX
,2807300000,,Lamar County,County,Warren Stewart,,Premier/Diebold (Dominion),,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,,,TRUE,,Optical Scan,"October 3, 2016","60,618",,,,,AccuVote OS
TRUE,2807500000,,Lauderdale County,County,Warren Stewart,,Premier/Diebold (Dominion),,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,TRUE,,,,DRE-Touchscreen,"October 3, 2016","78,524",,,TRUE,,AccuVote TSX
,2807500000,,Lauderdale County,County,Warren Stewart,,Premier/Diebold (Dominion),,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,,,TRUE,,Optical Scan,"October 3, 2016","78,524",,,,,AccuVote OS
TRUE,2807700000,,Lawrence County,County,Warren Stewart,,Premier/Diebold (Dominion),,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,TRUE,,,,DRE-Touchscreen,"October 3, 2016","12,622",,,TRUE,,AccuVote TSX
,2807700000,,Lawrence County,County,Warren Stewart,,Premier/Diebold (Dominion),,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,,,TRUE,,Optical Scan,"October 3, 2016","12,622",,,,,AccuVote OS
TRUE,2807900000,,Leake County,County,Warren Stewart,,Premier/Diebold (Dominion),,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,TRUE,,,,DRE-Touchscreen,"October 3, 2016","22,763",,,TRUE,,AccuVote TSX
,2807900000,,Leake County,County,Warren Stewart,,Premier/Diebold (Dominion),,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,,,TRUE,,Optical Scan,"October 3, 2016","22,763",,,,,AccuVote OS
,2808100000,,Lee County,County,Warren Stewart,,Election Systems & Software,,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,TRUE,,TRUE,,Optical Scan,"October 3, 2016","85,300",,,TRUE,,Model 100
TRUE,2808100000,,Lee County,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,,,,,Ballot Marking Device or System,"October 3, 2016","85,300",,,,,AutoMARK
TRUE,2808300000,,Leflore County,County,Warren Stewart,,Premier/Diebold (Dominion),,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,TRUE,,,,DRE-Touchscreen,"October 3, 2016","30,999",,,TRUE,,AccuVote TSX
,2808300000,,Leflore County,County,Warren Stewart,,Premier/Diebold (Dominion),,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,,,TRUE,,Optical Scan,"October 3, 2016","30,999",,,,,AccuVote OS
TRUE,2808500000,,Lincoln County,County,Warren Stewart,,Premier/Diebold (Dominion),,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,TRUE,,,,DRE-Touchscreen,"October 3, 2016","34,649",,,TRUE,,AccuVote TSX
,2808500000,,Lincoln County,County,Warren Stewart,,Premier/Diebold (Dominion),,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,,,TRUE,,Optical Scan,"October 3, 2016","34,649",,,,,AccuVote OS
TRUE,2808700000,,Lowndes County,County,Warren Stewart,,Premier/Diebold (Dominion),,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,TRUE,,,,DRE-Touchscreen,"October 3, 2016","59,710",,,TRUE,,AccuVote TSX
,2808700000,,Lowndes County,County,Warren Stewart,,Premier/Diebold (Dominion),,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,,,TRUE,,Optical Scan,"October 3, 2016","59,710",,,,,AccuVote OS
TRUE,2808900000,,Madison County,County,Warren Stewart,,Premier/Diebold (Dominion),,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,TRUE,,,,DRE-Touchscreen,"October 3, 2016","103,465",,,TRUE,,AccuVote TSX
,2808900000,,Madison County,County,Warren Stewart,,Premier/Diebold (Dominion),,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,,,TRUE,,Optical Scan,"October 3, 2016","103,465",,,,,AccuVote OS
TRUE,2809100000,,Marion County,County,Warren Stewart,,Premier/Diebold (Dominion),,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,TRUE,,,,DRE-Touchscreen,"October 3, 2016","25,563",,,TRUE,,AccuVote TSX
,2809100000,,Marion County,County,Warren Stewart,,Premier/Diebold (Dominion),,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,,,TRUE,,Optical Scan,"October 3, 2016","25,563",,,,,AccuVote OS
TRUE,2809300000,,Marshall County,County,Warren Stewart,,Premier/Diebold (Dominion),,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,TRUE,,,,DRE-Touchscreen,"October 3, 2016","35,916",,,TRUE,,AccuVote TSX
,2809300000,,Marshall County,County,Warren Stewart,,Premier/Diebold (Dominion),,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,,,TRUE,,Optical Scan,"October 3, 2016","35,916",,,,,AccuVote OS
TRUE,2809500000,,Monroe County,County,Warren Stewart,,Premier/Diebold (Dominion),,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,TRUE,,,,DRE-Touchscreen,"October 3, 2016","35,827",,,TRUE,,AccuVote TSX
,2809500000,,Monroe County,County,Warren Stewart,,Premier/Diebold (Dominion),,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,,,TRUE,,Optical Scan,"October 3, 2016","35,827",,,,,AccuVote OS
TRUE,2809700000,,Montgomery County,County,Warren Stewart,,Premier/Diebold (Dominion),,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,MS,,TRUE,,,,DRE-Touchscreen,"October 3, 2016","10,152",,,TRUE,,AccuVote TSX
